Geo Point;Geo Shape;gares_id;nom_long;nom_so_gar;nom_su_gar;id_ref_ZdC;StopName;id_ref_ZdA;nom_ZdA;idrefliga;idrefligc;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.891228593203465, 2.4023521439004725;"{""coordinates"": [2.402352143900472, 48.891228593203465], ""type"": ""Point""}";348;Hoche;;;72004;Hoche;43364;Hoche;A01538;C01375;METRO 5;5;METRO;0;0;0;0;0;RATP;1;0;656177.9026;6865856.7161;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;Hoche
48.85745183174312, 2.3510084614060265;"{""coordinates"": [2.351008461406026, 48.85745183174312], ""type"": ""Point""}";353;Hôtel de Ville;;;415852;Hôtel de Ville de Paris - 4ème Arrondissement;470524;Hôtel de Ville;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;652382.3765;6862130.6936;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Hôtel de Ville
48.92078596906289, 2.410598616469426;"{""coordinates"": [2.410598616469426, 48.92078596906289], ""type"": ""Point""}";412;La Courneuve 8 Mai 1945;;;73696;La Courneuve - 8 Mai 1945;470546;La Courneuve - 8 Mai 1945;A01540;C01377;METRO 7;7;METRO;0;0;METRO 7;0;0;RATP;1;0;656807.0913;6869138.8599;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;La Courneuve 8 Mai 1945
48.822583707737074, 2.298464191958535;"{""coordinates"": [2.298464191958535, 48.822583707737074], ""type"": ""Point""}";504;Malakoff - Plateau de Vanves;;;73766;Malakoff - Plateau De Vanves;413433;Malakoff - Plateau De Vanves;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;648492.7655;6858286.7118;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Malakoff - Plateau de Vanves
48.822182658556564, 2.3585513482022042;"{""coordinates"": [2.358551348202204, 48.822182658556564], ""type"": ""Point""}";497;Maison Blanche;;;70645;Maison Blanche;44057;Maison Blanche;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652903.9414;6858204.6036;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Maison Blanche
48.886006151507, 2.293529966337255;"{""coordinates"": [2.293529966337255, 48.886006151507], ""type"": ""Point""}";685;Porte de Champerret;;;71450;Porte de Champerret;44511;Porte de Champerret;A01536;C01373;METRO 3;3;METRO;0;0;0;0;0;RATP;1;0;648193.5959;6865341.9047;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Porte de Champerret
48.82642601087568, 2.357245650758686;"{""coordinates"": [2.357245650758686, 48.82642601087568], ""type"": ""Point""}";855;Tolbiac;;;71001;Tolbiac;43411;Tolbiac;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652811.918;6858677.1935;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Tolbiac
48.863065020217945, 2.2862431693282357;"{""coordinates"": [2.286243169328236, 48.863065020217945], ""type"": ""Point""}";863;Trocadéro;;;71285;Trocadéro;44962;Trocadéro;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;647636.2012;6862795.8336;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Trocadéro
48.86979855646069, 2.2853350946861695;"{""coordinates"": [2.285335094686169, 48.86979855646069], ""type"": ""Point""}";892;Victor Hugo;;;71315;Victor Hugo;45020;Victor Hugo;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;647576.3599;6863545.1478;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Victor Hugo
48.877100185798646, 2.3487755574768467;"{""coordinates"": [2.348775557476847, 48.877100185798646], ""type"": ""Point""}";659;Poissonnière;;;71363;Poissonnière;45165;Poissonnière;A01540;C01377;METRO 7;7;METRO;0;0;0;0;0;RATP;1;0;652236.5668;6864316.7882;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Poissonnière
48.83273670175476, 2.400310403025077;"{""coordinates"": [2.400310403025077, 48.83273670175476], ""type"": ""Point""}";686;Porte de Charenton;;;71579;Porte de Charenton;44512;Porte de Charenton;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;655978.8011;6859354.0002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Porte de Charenton
48.90653600856719, 2.4500061663133703;"{""coordinates"": [2.45000616631337, 48.90653600856719], ""type"": ""Point""}";78;Bobigny Pablo Picasso;Préfecture - Hôtel du Département;;72486;Bobigny Pablo Picasso;42345;Bobigny Pablo Picasso;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;659683.8964;6867533.456;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Bobigny Pablo Picasso
48.82182955806905, 2.370053603529677;"{""coordinates"": [2.370053603529677, 48.82182955806905], ""type"": ""Point""}";993;Porte d'Ivry;;;70636;Porte d'Ivry;44507;Porte d'Ivry;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;653748.1218;6858158.5442;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Porte d'Ivry
48.8974287355787, 2.3865814331137196;"{""coordinates"": [2.38658143311372, 48.8974287355787], ""type"": ""Point""}";1110;Porte de la Villette;Cité des Sciences et de l’Industrie;;72430;Porte de La Villette;473461;Porte de La Villette;A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;655026.9055;6866555.0116;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Porte de la Villette
48.92981642738063, 2.3572920708824574;"{""coordinates"": [2.357292070882457, 48.92981642738063], ""type"": ""Point""}";1179;Saint-Denis - Porte de Paris;;;72285;Saint-Denis Porte de Paris;473458;Saint-Denis Porte de Paris;A02150;C01795;TRAM 8;8;TRAMWAY;0;0;0;TRAM 8;0;RATP;1;0;652908.9014;6870173.509;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Saint-Denis - Porte de Paris
48.87755125180425, 2.2831622422302296;"{""coordinates"": [2.28316224223023, 48.87755125180425], ""type"": ""Point""}";1;Porte Maillot;Palais des Congrès;;71379;Neuilly Porte Maillot;415093;Porte Maillot;A01534;C01371;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;647424.8025;6864408.6314;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Porte Maillot
48.91409326350574, 2.431278002116335;"{""coordinates"": [2.431278002116335, 48.91409326350574], ""type"": ""Point""}";324;Gaston Roulaud;;;72526;Gaston Roulaud;47349;Gaston Roulaud;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;658317.145;6868383.5292;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Gaston Roulaud
48.933586403729805, 2.3710831716238596;"{""coordinates"": [2.37108317162386, 48.933586403729805], ""type"": ""Point""}";350;Hôpital Delafontaine;;;461959;Hôpital Delafontaine / Joliot Curie;43375;Hôpital Delafontaine;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;653922.6904;6870584.5906;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Hôpital Delafontaine
48.90781431666948, 2.454357578777375;"{""coordinates"": [2.454357578777375, 48.90781431666948], ""type"": ""Point""}";969;Jean Rostand;;;72490;Jean Rostand / Lamartine;47334;Jean Rostand;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;660003.8444;6867673.3877;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Jean Rostand
48.90966636535197, 2.437487802213591;"{""coordinates"": [2.437487802213591, 48.90966636535197], ""type"": ""Point""}";415;La Ferme;;;73787;La Ferme;52382;La Ferme;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;658768.76;6867888.0078;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;La Ferme
48.82150891739616, 2.333339832857645;"{""coordinates"": [2.333339832857645, 48.82150891739616], ""type"": ""Point""}";987;Montsouris;;;70620;Montsouris;45329;Montsouris;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;651052.2873;6858145.0245;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Montsouris
48.82471101880376, 2.318829692620226;"{""coordinates"": [2.318829692620226, 48.82471101880376], ""type"": ""Point""}";985;Jean Moulin;;;70669;Jean Moulin;43462;Jean Moulin;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;649990.0172;6858510.1508;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Jean Moulin
48.81950050990851, 2.345803581204492;"{""coordinates"": [2.345803581204492, 48.81950050990851], ""type"": ""Point""}";989;Stade Charléty;Porte de Gentilly;;70605;Stade Charléty - Porte de Gentilly;44892;Stade Charléty - Porte de Gentilly;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;651965.5329;6857914.0606;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Stade Charléty
48.9243751434303, 2.4020734129969097;"{""coordinates"": [2.40207341299691, 48.9243751434303], ""type"": ""Point""}";807;Stade Géo André;;;73697;Stade Géo André;46119;Stade Géo André;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;656185.3757;6869542.6678;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Stade Géo André
48.95587687488742, 2.3115263086926325;"{""coordinates"": [2.311526308692633, 48.95587687488742], ""type"": ""Point""}";1192;Lacépède;;;72379;Lacépède;50564;Lacépède;A02150;C01795;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;649581.0016;6873099.6844;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Lacépède
48.93460856766366, 2.3214951981707097;"{""coordinates"": [2.32149519817071, 48.93460856766366], ""type"": ""Point""}";1077;Chemin des Reniers;;;72311;Chemin des Reniers;42594;Chemin des Reniers;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;650290.7126;6870728.331;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Chemin des Reniers
48.93394363147803, 2.3132570729552704;"{""coordinates"": [2.31325707295527, 48.93394363147803], ""type"": ""Point""}";1078;Parc des Chanteraines;;;72307;Parc des Chanteraines;44252;Parc des Chanteraines;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;649686.535;6870659.6086;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Parc des Chanteraines
48.93339059719431, 2.300626211232597;"{""coordinates"": [2.300626211232597, 48.93339059719431], ""type"": ""Point""}";1080;Timbaud;;;72314;Timbaud;46450;Timbaud;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;1;0;648760.6281;6870606.2342;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Timbaud
48.9076645839442, 2.2383093022906757;"{""coordinates"": [2.238309302290676, 48.9076645839442], ""type"": ""Point""}";1088;Charlebourg;;;72137;Charlebourg;47411;Charlebourg;A01192;C01390;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;644167.5425;6867787.8358;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Charlebourg
48.91404768156709, 2.2295716132741976;"{""coordinates"": [2.229571613274198, 48.91404768156709], ""type"": ""Point""}";1090;Victor Basch;;;70972;Victor Basch;58494;Victor Basch;A01192;C01390;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;643534.0094;6868503.8193;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Victor Basch
48.85870401022034, 2.409685685604103;"{""coordinates"": [2.409685685604103, 48.85870401022034], ""type"": ""Point""}";1096;Marie de Miribel;;;73802;Marie De Miribel;58503;Marie De Miribel;A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;656688.5819;6862236.1407;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Marie de Miribel
48.83986483182992, 2.408874539222469;"{""coordinates"": [2.408874539222469, 48.83986483182992], ""type"": ""Point""}";1100;Montempoivre;;;71612;Montempoivre;45214;Montempoivre;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;656613.3872;6860141.8357;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Montempoivre
48.82435490190002, 2.3776615306957374;"{""coordinates"": [2.377661530695737, 48.82435490190002], ""type"": ""Point""}";1105;Maryse Bastié;;;73623;Maryse Bastié;58493;Maryse Bastié;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;1;0;654308.9119;6858434.9033;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Maryse Bastié
48.87945550325808, 2.4012336448556546;"{""coordinates"": [2.401233644855655, 48.87945550325808], ""type"": ""Point""}";1106;Hôpital Robert Debré;;;71914;Hôpital Robert Debré;45616;Hôpital Robert Debré;A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;656085.964;6864548.2321;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Hôpital Robert Debré
48.88501678919352, 2.3967512888038973;"{""coordinates"": [2.396751288803897, 48.88501678919352], ""type"": ""Point""}";1107;Butte du Chapeau Rouge;;;73801;Butte du Chapeau Rouge;58501;Butte du Chapeau Rouge;A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;655761.9549;6865169.1178;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Butte du Chapeau Rouge
48.89742996177998, 2.394968407167715;"{""coordinates"": [2.394968407167715, 48.89742996177998], ""type"": ""Point""}";1109;Ella Fitzgerald;;;73799;Ella Fitzgerald;58499;Ella Fitzgerald;A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;655641.7897;6866550.4038;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Ella Fitzgerald
48.977493089975304, 2.372242923708274;"{""coordinates"": [2.372242923708274, 48.977493089975304], ""type"": ""Point""}";1122;Les Cholettes;;;65586;Les Cholettes / Albert Camus;59018;Les Cholettes;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;654046.4743;6875466.4075;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Les Cholettes
48.95912109831728, 2.3587425044757624;"{""coordinates"": [2.358742504475762, 48.95912109831728], ""type"": ""Point""}";1127;Suzanne Valadon;;;72397;Suzanne Valadon;50686;Suzanne Valadon;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;653041.6366;6873431.3327;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Suzanne Valadon
48.948208127580116, 2.35746152627313;"{""coordinates"": [2.35746152627313, 48.948208127580116], ""type"": ""Point""}";1130;Guynemer;Stade Auguste Delaune;;72365;Guynemer;50685;Guynemer;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;0;0;RATP;1;0;652937.9594;6872218.5596;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Guynemer
48.78310755044937, 2.3671578333156633;"{""coordinates"": [2.367157833315663, 48.78310755044937], ""type"": ""Point""}";1143;Lamartine;;;70036;Lamartine;53692;Lamartine;A02134;C01774;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;1;0;653501.0075;6853854.8962;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Lamartine
48.78198667250012, 2.180493750928926;"{""coordinates"": [2.180493750928926, 48.78198667250012], ""type"": ""Point""}";1177;L’Onde;Maison des Arts;;73918;L'Onde - Maison des Arts / Ravel;43501;L'Onde (Maison des Arts);A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;639784.7373;6853856.4077;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;L’Onde
48.807169846835606, 2.294091244318829;"{""coordinates"": [2.294091244318829, 48.807169846835606], ""type"": ""Point""}";1161;Vauban;;;70396;Vauban;59202;Vauban;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;648156.3877;6856575.7611;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Vauban
48.79446888451293, 2.272650344658386;"{""coordinates"": [2.272650344658386, 48.79446888451293], ""type"": ""Point""}";1164;Division Leclerc;;;70222;Division Leclerc;479057;Division Leclerc;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;646568.7529;6855177.8986;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Division Leclerc
48.7903330019282, 2.2633891660151555;"{""coordinates"": [2.263389166015155, 48.7903330019282], ""type"": ""Point""}";1165;Soleil Levant;;;70186;Soleil Levant;44838;Soleil Levant;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;645884.1547;6854724.362;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Soleil Levant
48.78353933276511, 2.2252802952811894;"{""coordinates"": [2.225280295281189, 48.78353933276511], ""type"": ""Point""}";1171;Meudon-la-Forêt;;;69466;Meudon-la-Forêt;42830;Meudon-la-Forêt;A02149;C01794;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;1;0;643077.1253;6853995.816;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Meudon-la-Forêt
48.952726329897715, 2.3434612795268257;"{""coordinates"": [2.343461279526826, 48.952726329897715], ""type"": ""Point""}";1185;Jean Vilar;;;72378;Jean Vilar;59327;Jean Vilar;A02150;C01795;TRAM 8;8;TRAMWAY;0;0;0;0;0;RATP;1;0;651916.7273;6872729.4221;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Jean Vilar
48.898329104399316, 2.3517120717216238;"{""coordinates"": [2.351712071721624, 48.898329104399316], ""type"": ""Point""}";1208;Diane Arbus;Porte des Poissoniers;;72061;Diane Arbus - Porte des Poissonniers;45537;Diane Arbus (Porte des Poissonniers);A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;652471.3184;6866675.5528;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Diane Arbus
48.88973995110524, 2.3032760496929354;"{""coordinates"": [2.303276049692935, 48.88973995110524], ""type"": ""Point""}";1215;Porte d'Asnières;Marguerite Long;;71505;Porte d'Asnières - Marguerite Long;45496;Porte d'Asnières - Marguerite Long;A01757;C01679;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;1;0;648911.9341;6865750.73;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Porte d'Asnières
